location,timestamp,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
6,2020-04-06 22,5.071428571428571,4.857142857142857,6.214285714285714,6.642857142857143,5.571428571428571,1.7245549687601969
6,2020-04-06 23,6.428571428571429,5.428571428571429,4.714285714285714,6.714285714285714,4.571428571428571,2.6826410625158617
6,2020-04-07 00,3.857142857142857,4.0,5.428571428571429,4.428571428571429,5.857142857142857,1.9161721875113298
6,2020-04-07 01,7.857142857142857,2.857142857142857,5.0,6.142857142857143,5.142857142857143,1.2925604553639407
6,2020-04-07 02,5.909090909090909,4.909090909090909,6.454545454545454,4.363636363636363,6.363636363636363,2.4387646022871468
6,2020-04-07 03,4.636363636363637,6.7272727272727275,4.636363636363637,7.818181818181818,5.818181818181818,2.285797232967523
6,2020-04-07 04,4.666666666666667,5.066666666666666,6.2,4.333333333333333,6.266666666666667,2.5704649916814706
6,2020-04-07 05,6.0,6.428571428571429,7.0,4.0,5.0,2.6826410625158617
6,2020-04-07 06,3.6666666666666665,6.833333333333333,5.5,4.5,6.833333333333333,2.6826410625158617
6,2020-04-07 07,5.25,6.5,6.5,5.75,5.875,2.472310929701379
6,2020-04-07 08,5.333333333333333,6.333333333333333,5.833333333333333,4.666666666666667,6.333333333333333,2.09531413022023
6,2020-04-07 09,5.733333333333333,5.333333333333333,6.133333333333334,6.466666666666667,5.266666666666667,2.167270112511632
6,2020-04-07 10,5.4,7.7,5.6,4.3,7.2,2.6826410625158617
6,2020-04-07 11,4.75,5.166666666666667,4.416666666666667,5.083333333333333,5.083333333333333,2.0384273750105746
6,2020-04-07 12,4.909090909090909,6.2727272727272725,5.818181818181818,6.181818181818182,6.090909090909091,2.3767063238766144
6,2020-04-07 13,6.0,6.466666666666667,7.066666666666666,4.4,4.666666666666667,2.055094041677241
6,2020-04-07 14,5.375,6.125,7.0,4.75,5.625,2.0516506640724135
6,2020-04-07 15,6.111111111111111,4.0,5.111111111111111,4.777777777777778,5.444444444444445,2.1976097152901146
6,2020-04-07 16,6.857142857142857,4.857142857142857,6.0,6.0,5.0,2.299406625013596
6,2020-04-07 17,5.454545454545454,6.2727272727272725,5.454545454545454,4.454545454545454,5.7272727272727275,2.5296736931962376
6,2020-04-07 18,6.5,4.5,6.0,5.375,6.0,2.6826410625158617
6,2020-04-07 19,4.285714285714286,5.142857142857143,5.428571428571429,6.571428571428571,7.0,2.4422637678707386
6,2020-04-07 20,5.25,6.833333333333333,4.666666666666667,5.75,2.5833333333333335,2.235534218763218
6,2020-04-07 21,4.666666666666667,6.333333333333333,6.166666666666667,3.1666666666666665,7.666666666666667,2.6826410625158617
6,2020-04-07 22,4.0,5.666666666666667,2.1666666666666665,5.833333333333333,8.166666666666666,2.6826410625158617
6,2020-04-07 23,5.357142857142857,6.0,5.071428571428571,6.214285714285714,4.714285714285714,2.0102692544744825
6,2020-04-08 00,3.6666666666666665,6.222222222222222,5.0,8.0,6.888888888888889,1.8995384861216857
6,2020-04-08 01,8.333333333333334,5.333333333333333,5.0,5.666666666666667,5.833333333333333,2.6826410625158617
6,2020-04-08 02,3.6666666666666665,6.416666666666667,5.5,4.833333333333333,3.75,2.5424209739728734
6,2020-04-08 03,5.071428571428571,6.785714285714286,5.785714285714286,4.714285714285714,4.5,2.322075120548177
6,2020-04-08 04,4.0,5.3076923076923075,6.076923076923077,6.153846153846154,5.538461538461538,2.682641062515862
6,2020-04-08 05,4.111111111111111,7.0,5.444444444444445,6.555555555555555,6.333333333333333,2.3845698333474328
6,2020-04-08 06,5.142857142857143,7.428571428571429,6.142857142857143,7.857142857142857,4.571428571428571,2.0590293303684724
6,2020-04-08 07,4.25,6.125,6.0,5.625,5.25,2.6826410625158617
6,2020-04-08 08,2.128654970760234,1.95906432748538,2.0409356725146197,2.087719298245614,1.9941520467836258,2.033512071637798
6,2020-04-08 09,2.081081081081081,2.027027027027027,2.1321321321321323,2.1471471471471473,2.111111111111111,1.9764077164043325
6,2020-04-08 10,2.1092436974789917,1.9831932773109244,2.0210084033613445,2.096638655462185,2.180672268907563,1.436044064863912
6,2020-04-08 11,2.3255813953488373,2.238372093023256,2.4244186046511627,2.302325581395349,2.3197674418604652,1.3055638074140818
6,2020-04-08 12,2.3636363636363638,2.272727272727273,2.313131313131313,2.3535353535353534,2.505050505050505,1.1460720050517867
6,2020-04-08 13,2.3962264150943398,2.6037735849056602,2.339622641509434,2.509433962264151,2.509433962264151,1.1219080849080545
6,2020-04-08 14,2.2857142857142856,2.9285714285714284,3.1785714285714284,3.4285714285714284,3.0714285714285716,1.4319945133962562
6,2020-04-08 15,4.44,3.2,4.32,3.48,3.28,2.274973352508248
6,2020-04-08 16,5.684210526315789,3.8421052631578947,4.7368421052631575,3.1052631578947367,4.7894736842105265,1.7803374013241378
6,2020-04-08 17,5.25,5.3125,4.625,4.75,3.6875,2.409810929701379
6,2020-04-08 18,5.125,4.3125,5.375,6.5,4.875,2.0119807968868963
6,2020-04-08 19,6.0588235294117645,5.176470588235294,4.882352941176471,5.352941176470588,5.529411764705882,2.4258597610434074
6,2020-04-08 20,6.111111111111111,5.777777777777778,6.333333333333333,5.333333333333333,6.444444444444445,2.1976097152901146
6,2020-04-08 21,5.470588235294118,7.470588235294118,6.823529411764706,5.0588235294117645,5.176470588235294,1.9524525147170788
6,2020-04-08 22,5.2727272727272725,4.090909090909091,4.909090909090909,4.181818181818182,6.7272727272727275,1.6450769431904702
6,2020-04-08 23,5.833333333333333,6.222222222222222,6.666666666666667,6.666666666666667,4.666666666666667,2.440125388902988
6,2020-04-09 00,5.083333333333333,7.0,5.25,6.666666666666667,6.333333333333333,2.318867552096551
6,2020-04-09 01,4.181818181818182,4.909090909090909,5.181818181818182,3.909090909090909,4.0,2.285797232967523
6,2020-04-09 02,6.0,4.230769230769231,4.538461538461538,5.846153846153846,4.6923076923076925,2.3468501298211137
6,2020-04-09 03,7.083333333333333,4.5,4.5,6.416666666666667,5.0,2.2619807968868963
6,2020-04-09 04,3.0,9.0,5.333333333333333,6.666666666666667,5.666666666666667,2.6826410625158617
6,2020-04-09 05,2.909090909090909,6.2727272727272725,5.454545454545454,7.454545454545454,6.090909090909091,2.5296736931962376
6,2020-04-09 06,4.615384615384615,6.461538461538462,5.230769230769231,5.384615384615385,5.076923076923077,2.2174162019352783
6,2020-04-09 07,8.0,4.5,6.5,4.9,4.9,2.6826410625158617
6,2020-04-09 08,6.909090909090909,5.636363636363637,6.090909090909091,5.454545454545454,5.454545454545454,2.285797232967523
6,2020-04-09 09,4.9,6.2,5.8,5.2,3.7,2.077848743761103
6,2020-04-09 10,7.0,7.5,3.5,3.8333333333333335,2.1666666666666665,1.7884273750105744
6,2020-04-09 11,7.25,5.25,7.0,5.375,3.75,2.347310929701379
6,2020-04-09 12,7.0,6.8,5.6,3.0,6.2,2.009584637509517
6,2020-04-09 13,5.545454545454546,5.181818181818182,3.6363636363636362,6.363636363636363,6.454545454545454,2.5296736931962376
6,2020-04-09 14,5.3076923076923075,5.6923076923076925,4.846153846153846,5.538461538461538,3.923076923076923,2.1404931250122012
6,2020-04-09 15,0.4,1.1838709677419355,2.1451612903225805,2.1870967741935483,3.0709677419354837,1.0401971887100867
6,2020-04-09 16,0.6091370558375635,1.263959390862944,2.2233502538071064,2.4060913705583755,3.1269035532994924,0.9499683734144302
6,2020-04-09 17,0.6601941747572816,1.4563106796116505,2.0970873786407767,2.3300970873786406,3.174757281553398,1.0918556165060862
6,2020-04-09 18,1.14,2.0,3.0,2.92,3.3,1.2965282125031723
6,2020-04-09 19,2.4761904761904763,3.3333333333333335,3.238095238095238,3.619047619047619,4.809523809523809,1.5132613065529061
6,2020-04-09 20,3.5,3.7777777777777777,6.0,3.888888888888889,5.444444444444445,1.7681339236199232
6,2020-04-09 21,3.272727272727273,5.363636363636363,3.0,6.181818181818182,4.545454545454546,2.0419207727388087
6,2020-04-09 22,6.285714285714286,4.0,4.142857142857143,7.857142857142857,3.5714285714285716,1.9161721875113298
6,2020-04-09 23,4.461538461538462,5.153846153846154,5.923076923076923,4.461538461538462,4.384615384615385,2.294339278858355
6,2020-04-10 00,4.666666666666667,5.4,6.2,5.666666666666667,3.533333333333333,2.5704649916814706
6,2020-04-10 01,8.0,3.6,3.6,5.6,4.0,2.6826410625158617
6,2020-04-10 02,4.888888888888889,4.666666666666667,5.666666666666667,6.666666666666667,5.0,2.6826410625158617
6,2020-04-10 03,6.571428571428571,6.142857142857143,5.904761904761905,5.761904761904762,5.0,1.9637912351303772
6,2020-04-10 04,2.8,6.2,3.4,3.4,6.2,2.146112850012689
6,2020-04-10 05,5.0,4.6,5.3,4.1,3.7,1.977848743761103
6,2020-04-10 06,6.0,5.315789473684211,4.2631578947368425,4.842105263157895,5.315789473684211,2.5940810065939743
6,2020-04-10 07,4.5,4.9,6.0,6.6,7.2,2.3461128500126893
6,2020-04-10 08,4.846153846153846,6.384615384615385,6.846153846153846,5.153846153846154,7.461538461538462,2.3468501298211137
6,2020-04-10 09,7.0,6.857142857142857,5.571428571428571,6.571428571428571,4.142857142857143,2.6826410625158617
6,2020-04-10 10,7.0,4.076923076923077,5.846153846153846,6.538461538461538,4.6923076923076925,2.1404931250122012
6,2020-04-10 11,4.111111111111111,6.777777777777778,3.5555555555555554,6.0,5.555555555555555,1.8995384861216857
6,2020-04-10 12,5.875,6.375,7.0,5.125,4.0,2.1369807968868963
6,2020-04-10 13,5.636363636363637,6.454545454545454,3.909090909090909,5.636363636363637,5.181818181818182,2.285797232967523
6,2020-04-10 14,6.0,3.9166666666666665,4.25,4.0,5.25,2.09531413022023
6,2020-04-10 15,5.857142857142857,4.571428571428571,5.428571428571429,5.857142857142857,5.285714285714286,2.5624524151933
6,2020-04-10 16,6.357142857142857,5.285714285714286,5.285714285714286,5.785714285714286,6.642857142857143,2.5624524151933
6,2020-04-10 17,3.0,3.2,4.0,8.0,4.6,2.6826410625158617
6,2020-04-10 18,5.923076923076923,4.769230769230769,5.923076923076923,5.846153846153846,6.230769230769231,2.423773206744191
6,2020-04-10 19,6.5,3.8,4.8,6.3,6.0,2.2461128500126892
6,2020-04-10 20,4.545454545454546,3.727272727272727,4.454545454545454,1.8181818181818181,5.818181818181818,2.285797232967523
6,2020-04-10 21,4.1,5.2,6.7,6.2,5.9,2.2461128500126892
6,2020-04-10 22,5.909090909090909,5.818181818181818,6.909090909090909,4.909090909090909,5.545454545454546,2.3767063238766144
6,2020-04-10 23,5.666666666666667,5.333333333333333,4.666666666666667,4.555555555555555,5.888888888888889,2.0864986041790035
6,2020-04-11 00,7.0,7.0,8.0,10.0,10.0,2.6826410625158617
7,2020-04-06 05,5.649139314105116,3.0,1.0,5.322686575542395,4.74400482509047,2.6826410625158617
7,2020-04-06 07,5.649139314105116,4.0,9.0,5.322686575542395,4.74400482509047,2.6826410625158617
7,2020-04-06 09,5.649139314105116,9.0,4.0,5.322686575542395,4.74400482509047,2.6826410625158617
7,2020-04-06 13,5.649139314105116,4.0,8.0,5.322686575542395,4.74400482509047,2.6826410625158617
7,2020-04-06 14,5.649139314105116,5.0,5.0,5.322686575542395,4.74400482509047,1.0
7,2020-04-06 16,5.649139314105116,3.0,3.0,5.322686575542395,4.74400482509047,2.6826410625158617
7,2020-04-07 10,5.649139314105116,0.0,8.0,5.322686575542395,4.74400482509047,2.6826410625158617
7,2020-04-08 08,5.649139314105116,8.142857142857142,6.071428571428571,5.322686575542396,4.74400482509047,4.928571428571429
7,2020-04-08 09,5.742610156265604,8.01639344262295,6.0,5.322686575542395,4.8343653226284875,5.032786885245901
7,2020-04-08 10,5.649139314105116,7.911764705882353,5.882352941176471,5.322686575542395,4.74400482509047,4.9411764705882355
7,2020-04-08 11,5.649139314105116,8.041666666666666,6.083333333333333,5.322686575542395,4.629671290711701,4.375
7,2020-04-08 12,5.649139314105116,6.833333333333333,5.333333333333333,5.322686575542395,4.74400482509047,3.780440177085977
7,2020-04-08 13,5.649139314105116,7.5,7.0,5.6613432877711976,4.74400482509047,2.5
7,2020-04-08 15,5.649139314105116,8.0,6.5,5.322686575542395,4.74400482509047,4.0
7,2020-04-08 16,5.649139314105116,8.5,5.5,5.322686575542395,4.74400482509047,5.0
7,2020-04-08 17,5.649139314105116,10.0,10.0,5.322686575542395,4.74400482509047,0.0
7,2020-04-09 15,5.649139314105116,8.333333333333334,5.666666666666667,5.322686575542395,4.74400482509047,4.333333333333333
7,2020-04-09 16,5.649139314105116,7.666666666666667,6.333333333333333,5.322686575542395,4.74400482509047,4.333333333333333
7,2020-04-09 17,5.649139314105116,7.833333333333333,6.333333333333333,5.322686575542395,4.74400482509047,4.166666666666667
7,2020-04-09 18,5.649139314105116,8.0,7.0,5.322686575542395,4.74400482509047,4.0
7,2020-04-09 23,5.649139314105116,10.0,0.0,5.322686575542395,4.74400482509047,2.6826410625158617
7,2020-04-10 19,5.649139314105116,10.0,2.0,5.322686575542395,4.74400482509047,0.0
7,2020-04-10 20,5.649139314105116,10.0,0.0,5.322686575542395,4.74400482509047,2.6826410625158617
8,2020-04-06 00,4.461538461538462,5.846153846153846,5.615384615384615,5.322686575542395,4.6923076923076925,2.476284057706949
8,2020-04-06 01,6.545454545454546,4.181818181818182,5.181818181818182,5.322686575542395,7.7272727272727275,2.5296736931962376
8,2020-04-06 02,5.3,5.7,5.9,5.322686575542395,6.3,2.3461128500126893
8,2020-04-06 03,4.090909090909091,4.7272727272727275,5.363636363636363,5.322686575542395,4.818181818181818,2.5296736931962376
8,2020-04-06 04,5.75,5.75,5.8125,5.322686575542395,4.125,2.57747599610862
8,2020-04-06 05,4.571428571428571,3.857142857142857,5.0,5.322686575542396,3.142857142857143,2.2018864732256156
8,2020-04-06 06,4.6923076923076925,6.384615384615385,5.6923076923076925,5.322686575542395,5.769230769230769,2.2699270528980366
8,2020-04-06 07,4.636363636363637,6.2727272727272725,6.090909090909091,5.322686575542395,4.454545454545454,2.6826410625158617
8,2020-04-06 08,4.583333333333333,6.75,5.833333333333333,5.322686575542395,3.9166666666666665,2.235534218763218
8,2020-04-06 09,3.75,6.5,7.0,5.322686575542395,3.875,2.347310929701379
8,2020-04-06 10,5.333333333333333,5.333333333333333,4.833333333333333,4.602238812951996,6.833333333333333,2.235534218763218
8,2020-04-06 11,4.2727272727272725,6.090909090909091,5.363636363636363,5.322686575542395,5.909090909090909,1.673927755689028
8,2020-04-06 12,5.578947368421052,5.526315789473684,3.9473684210526314,5.322686575542395,5.947368421052632,2.5940810065939743
8,2020-04-06 13,3.9411764705882355,4.588235294117647,3.764705882352941,5.322686575542395,5.882352941176471,2.169078459570953
8,2020-04-06 14,1.88,1.72,3.12,5.322686575542395,2.96,0.7638338550038068
8,2020-04-06 15,1.6585365853658536,1.3902439024390243,2.6097560975609757,5.363596659065752,4.048780487804878,0.7352138917717745
8,2020-04-06 16,0.47959183673469385,0.5714285714285714,1.9846938775510203,5.322686575542395,3.076530612244898,0.38014822289629835
8,2020-04-06 17,0.8125,0.65625,2.2604166666666665,5.326380605218595,3.1770833333333335,0.46694177734540226
8,2020-04-06 18,1.0,0.9777777777777777,2.9555555555555557,5.322686575542395,3.2666666666666666,0.49101880833544825
8,2020-04-06 19,2.739130434782609,2.217391304347826,4.0,5.322686575542395,4.0,0.9903690190265665
8,2020-04-06 20,3.625,6.0625,5.125,5.322686575542395,5.5,2.1369807968868963
8,2020-04-06 21,2.6315789473684212,3.6842105263157894,4.2631578947368425,5.322686575542395,4.421052631578948,1.6224426644820324
8,2020-04-06 22,4.066666666666666,4.333333333333333,5.4,5.322686575542395,4.933333333333334,2.0339367791782985
8,2020-04-06 23,6.384615384615385,3.769230769230769,5.6923076923076925,5.322686575542395,5.6923076923076925,2.476284057706949
8,2020-04-07 00,5.733333333333333,6.333333333333333,5.333333333333333,5.322686575542395,7.0,2.1006034458449654
8,2020-04-07 01,5.0,6.0,5.777777777777778,5.322686575542395,5.111111111111111,2.308720826401226
8,2020-04-07 02,6.0,5.5,5.916666666666667,5.322686575542395,5.916666666666667,2.235534218763218
8,2020-04-07 03,7.0,4.888888888888889,6.222222222222222,5.322686575542395,5.777777777777778,2.1976097152901146
8,2020-04-07 04,4.833333333333333,6.5,5.166666666666667,5.322686575542395,6.666666666666667,1.5079871979245976
8,2020-04-07 05,4.857142857142857,5.428571428571429,4.571428571428571,5.562302779036338,7.714285714285714,2.4422637678707386
8,2020-04-07 06,3.5833333333333335,4.416666666666667,4.416666666666667,5.322686575542395,6.5,2.6826410625158617
8,2020-04-07 07,6.0,7.4,4.2,4.858149260433916,3.8,2.009584637509517
8,2020-04-07 08,6.444444444444445,4.222222222222222,6.333333333333333,5.322686575542395,4.111111111111111,2.1976097152901146
8,2020-04-07 09,7.230769230769231,4.076923076923077,6.923076923076923,5.322686575542395,4.461538461538462,2.682641062515862
8,2020-04-07 10,7.0,5.555555555555555,4.555555555555555,5.322686575542395,4.555555555555555,2.0864986041790035
8,2020-04-07 11,5.555555555555555,6.444444444444445,6.777777777777778,5.322686575542395,6.222222222222222,1.8995384861216857
8,2020-04-07 12,6.3076923076923075,5.538461538461538,5.076923076923077,5.322686575542395,4.538461538461538,2.3468501298211137
8,2020-04-07 13,3.375,4.375,5.375,5.322686575542395,4.0,2.6826410625158617
8,2020-04-07 14,5.75,5.75,5.0,5.322686575542395,4.333333333333333,1.955094041677241
8,2020-04-07 15,4.833333333333333,6.0,4.0,5.322686575542395,5.333333333333333,1.955094041677241
8,2020-04-07 16,7.333333333333333,7.0,6.555555555555555,5.322686575542395,3.7777777777777777,2.308720826401226
8,2020-04-07 17,5.0,5.3,4.4,5.322686575542395,6.2,2.146112850012689
8,2020-04-07 18,5.333333333333333,6.222222222222222,6.888888888888889,5.322686575542395,7.0,2.308720826401226
8,2020-04-07 19,5.166666666666667,5.222222222222222,4.611111111111111,5.322686575542395,5.0,2.25316527084567
8,2020-04-07 20,5.555555555555555,5.333333333333333,5.888888888888889,5.322686575542395,5.444444444444445,2.1976097152901146
8,2020-04-07 21,7.142857142857143,4.857142857142857,5.714285714285714,5.322686575542396,4.714285714285714,1.6757948928662068
8,2020-04-07 22,5.416666666666667,5.333333333333333,6.0,5.322686575542395,5.416666666666667,1.955094041677241
8,2020-04-07 23,7.0,5.5,8.0,5.322686575542395,7.0,1.8413205312579308
8,2020-04-08 00,4.4,3.7,6.9,5.322686575542395,3.4,2.4143769562642756
8,2020-04-08 01,5.133333333333334,4.333333333333333,6.2,5.322686575542395,3.533333333333333,2.503798325014804
8,2020-04-08 02,4.0,4.166666666666667,6.0,5.322686575542395,4.5,1.955094041677241
8,2020-04-08 03,5.5,5.0,5.875,5.322686575542395,7.0,2.6826410625158617
8,2020-04-08 04,4.75,5.0,6.625,5.322686575542395,5.875,2.472310929701379
8,2020-04-08 05,4.777777777777778,3.7777777777777777,6.777777777777778,5.064610289371018,5.333333333333333,2.1976097152901146
8,2020-04-08 06,5.2,5.1,6.5,5.322686575542395,5.6,2.2461128500126892
8,2020-04-08 07,9.0,7.166666666666667,3.6666666666666665,5.322686575542395,3.3333333333333335,2.4022008854298846
8,2020-04-08 08,6.936794582392777,6.945823927765237,6.957110609480813,5.332660632868943,5.00902934537246,1.9769266082113115
8,2020-04-08 09,6.997412008281573,6.9730848861283645,6.986024844720497,5.325089313280113,4.9937888198757765,1.986781122412074
8,2020-04-08 10,7.3135658914728685,7.348449612403101,7.293410852713178,5.326836176261781,5.335658914728683,1.8716195687742678
8,2020-04-08 11,7.37862950058072,7.371080139372823,7.363530778164924,5.313205756484696,5.40418118466899,1.7362522709786055
8,2020-04-08 12,8.298953662182361,8.325859491778774,8.295964125560538,5.314486767195279,6.294469357249627,1.9123546818012431
8,2020-04-09 09,8.406664278036546,8.410247223217485,8.445360085990684,5.309647114845184,6.474740236474382,1.9726024872810901
8,2020-04-09 10,5.625,4.75,6.625,5.322686575542395,5.0,2.6826410625158617
8,2020-04-09 11,4.461538461538462,4.6923076923076925,6.230769230769231,5.322686575542395,4.461538461538462,2.476284057706949
8,2020-04-09 12,6.7272727272727275,3.4545454545454546,5.909090909090909,5.293351432311268,4.363636363636363,2.1328298636478995
8,2020-04-09 13,3.8,2.2,5.8,5.258149260433916,6.6,2.3461128500126893
8,2020-04-09 14,5.181818181818182,5.454545454545454,5.454545454545454,5.322686575542395,5.090909090909091,1.8889534034191846
8,2020-04-09 15,8.932098765432098,7.839506172839506,8.802469135802468,5.337221309177674,6.944444444444445,0.30472396373476374
8,2020-04-09 16,8.877310924369748,8.507563025210084,9.371428571428572,5.3369426897313135,6.912605042016807,0.7767927609246896
8,2020-04-09 17,8.952548330404218,8.797891036906854,9.597539543057996,5.3450788320822955,6.926186291739895,0.9140524540862833
8,2020-04-10 02,8.805249788314987,8.734123624047417,9.469940728196443,5.316101970896849,6.94411515664691,1.0322473581187515
8,2020-04-10 03,5.5,4.95,6.05,5.156552246765275,7.05,2.3802449031384825
8,2020-04-10 04,7.666666666666667,6.555555555555555,6.222222222222222,5.322686575542395,5.777777777777778,1.4903561458421453
8,2020-04-10 05,4.933333333333334,6.4,6.133333333333334,5.322686575542395,6.533333333333333,2.2095846375095167
8,2020-04-10 06,6.8,4.6,5.2,5.322686575542395,5.0,2.3461128500126893
8,2020-04-10 07,4.9375,6.3125,6.1875,5.322686575542395,5.125,2.031815730479655
8,2020-04-10 08,6.533333333333333,6.666666666666667,4.8,5.322686575542395,4.866666666666666,1.9429179708428503
8,2020-04-10 09,4.0,6.833333333333333,7.0,5.322686575542395,5.5,2.235534218763218
8,2020-04-10 10,6.5,6.5,3.1,5.090417917988155,4.5,2.146112850012689
8,2020-04-10 11,5.823529411764706,4.235294117647059,5.176470588235294,5.322686575542395,5.352941176470588,2.2680573456012976
8,2020-04-10 12,5.7,4.4,4.9,5.322686575542395,6.5,2.146112850012689
8,2020-04-10 13,4.25,5.375,6.375,5.322686575542395,6.25,2.347310929701379
8,2020-04-10 14,4.666666666666667,5.833333333333333,6.25,5.322686575542395,5.833333333333333,2.318867552096551
8,2020-04-10 15,4.909090909090909,6.454545454545454,6.363636363636363,5.322686575542395,4.454545454545454,2.4387646022871468
8,2020-04-10 16,5.3,6.6,5.4,5.322686575542395,4.2,2.2461128500126892
8,2020-04-10 17,6.5,4.9,3.7,4.890417917988155,3.8,2.4143769562642756
8,2020-04-10 18,5.928571428571429,5.571428571428571,4.857142857142857,5.322686575542396,4.071428571428571,1.8186520357233495
8,2020-04-10 19,6.583333333333333,5.083333333333333,6.5,5.322686575542395,6.083333333333333,2.09531413022023
8,2020-04-10 20,6.076923076923077,5.769230769230769,5.0,5.322686575542395,5.846153846153846,2.063570048089124
8,2020-04-10 21,6.181818181818182,4.454545454545454,5.636363636363637,5.656987795947632,5.7272727272727275,2.285797232967523
8,2020-04-10 22,5.142857142857143,1.1428571428571428,5.142857142857143,5.322686575542396,4.0,2.4422637678707386
8,2020-04-10 23,5.7,4.3,4.5,5.322686575542395,5.8,2.2461128500126892
9,2020-04-06 00,6.333333333333333,4.333333333333333,6.0,3.6666666666666665,7.0,2.6826410625158617
9,2020-04-06 01,5.333333333333333,5.5,5.0,4.583333333333333,5.666666666666667,2.6826410625158617
9,2020-04-06 02,7.1,7.5,5.4,4.7,6.2,2.6826410625158617
9,2020-04-06 03,5.666666666666667,6.333333333333333,5.0,6.5,8.0,2.6826410625158617
9,2020-04-06 04,8.125,6.625,4.375,6.0,4.75,2.0119807968868963
9,2020-04-06 05,7.25,7.375,4.5,3.75,7.25,2.6826410625158617
9,2020-04-06 06,3.5,5.875,8.0,3.375,5.75,2.472310929701379
9,2020-04-06 07,5.846153846153846,5.076923076923077,6.615384615384615,4.923076923076923,6.076923076923077,1.7277791153943765
9,2020-04-06 08,5.0,6.0,5.818181818181818,5.090909090909091,3.5454545454545454,1.9510116818297176
9,2020-04-06 09,6.75,5.916666666666667,3.8333333333333335,6.0,4.416666666666667,2.4022008854298846
9,2020-04-06 10,6.1,3.5,6.4,4.8,3.7,2.6826410625158617
9,2020-04-06 11,6.0,4.833333333333333,6.0,7.833333333333333,4.666666666666667,2.235534218763218
9,2020-04-06 12,6.5,5.166666666666667,2.5,6.666666666666667,6.333333333333333,2.235534218763218
9,2020-04-06 13,5.428571428571429,5.428571428571429,6.142857142857143,5.285714285714286,4.714285714285714,2.299406625013596
9,2020-04-06 14,1.2777777777777777,1.3611111111111112,1.8611111111111112,1.5555555555555556,3.9444444444444446,0.7905869027813026
9,2020-04-06 15,1.25,1.25,1.28125,0.625,3.34375,0.37649759961086204
9,2020-04-06 16,0.4574468085106383,0.4627659574468085,1.25,0.648936170212766,3.117021276595745,0.3733600678201614
9,2020-04-06 17,1.0256410256410255,0.9102564102564102,1.4102564102564104,1.0128205128205128,3.448717948717949,0.6050217019255172
9,2020-04-06 18,1.75,1.525,2.525,1.9,3.075,0.8627262921918619
9,2020-04-06 19,2.4444444444444446,1.6666666666666667,3.9444444444444446,2.2222222222222223,4.0,1.5256182500070496
9,2020-04-06 20,3.6,4.1,3.7,4.4,3.7,1.4413205312579307
9,2020-04-06 21,4.923076923076923,5.538461538461538,4.384615384615385,5.846153846153846,5.615384615384615,2.011059197126366
9,2020-04-06 22,4.625,7.0,6.5,6.625,5.75,2.2619807968868963
9,2020-04-06 23,4.8,6.066666666666666,5.866666666666666,7.4,5.6,1.9217607083439077
9,2020-04-07 00,5.352941176470588,5.411764705882353,5.117647058823529,4.352941176470588,6.529411764705882,2.5248386470737523
9,2020-04-07 01,2.75,4.25,6.0,6.75,6.0,2.6826410625158617
9,2020-04-07 02,4.833333333333333,5.5,3.5,7.666666666666667,4.0,2.235534218763218
9,2020-04-07 03,5.357142857142857,7.285714285714286,5.285714285714286,4.214285714285714,5.357142857142857,2.5624524151933
9,2020-04-07 04,5.5,4.5,3.8333333333333335,4.75,8.0,2.5424209739728734
9,2020-04-07 05,6.4,5.0,5.1,5.2,5.2,2.146112850012689
9,2020-04-07 06,3.25,4.875,5.25,4.25,5.75,2.472310929701379
9,2020-04-07 07,6.125,6.125,5.5,4.75,5.125,2.6826410625158617
9,2020-04-07 08,6.75,4.625,2.875,4.625,4.5,2.0516506640724135
9,2020-04-07 09,7.0,5.833333333333333,4.333333333333333,4.5,6.166666666666667,2.6826410625158617
9,2020-04-07 10,5.0,6.0,5.636363636363637,5.7272727272727275,5.454545454545454,2.0419207727388087
9,2020-04-07 11,5.6,5.3,5.5,3.6,5.2,2.146112850012689
9,2020-04-07 12,5.666666666666667,8.833333333333334,7.166666666666667,3.8333333333333335,4.166666666666667,2.4022008854298846
9,2020-04-07 13,6.083333333333333,4.25,5.0,3.8333333333333335,5.666666666666667,2.45908764063954
9,2020-04-07 14,6.5,5.916666666666667,4.083333333333333,4.916666666666667,5.583333333333333,2.6826410625158617
9,2020-04-07 15,5.75,6.25,5.75,7.5,6.25,2.6826410625158617
9,2020-04-07 16,4.666666666666667,5.066666666666666,6.133333333333334,6.466666666666667,6.333333333333333,1.855094041677241
9,2020-04-07 17,2.8333333333333335,3.3333333333333335,4.833333333333333,4.833333333333333,6.0,1.7884273750105744
9,2020-04-07 18,4.454545454545454,5.818181818181818,6.181818181818182,5.0,7.0,1.9510116818297176
9,2020-04-07 19,5.545454545454546,6.818181818181818,3.727272727272727,6.0,7.545454545454546,2.1948881420584323
9,2020-04-07 20,4.222222222222222,5.888888888888889,6.666666666666667,3.6666666666666665,5.888888888888889,1.7125783680643676
9,2020-04-07 21,4.222222222222222,4.555555555555555,6.0,6.333333333333333,5.111111111111111,2.4956809444585435
9,2020-04-07 22,4.75,8.0,5.75,6.5,4.5,2.6826410625158617
9,2020-04-07 23,4.333333333333333,4.777777777777778,7.666666666666667,3.888888888888889,3.5555555555555554,2.3845698333474328
9,2020-04-08 00,5.8,4.5,5.2,5.8,4.3,1.5413205312579308
